Pressure Sensor,Temperature Sensor,Flow Sensor,Vibration Sensor,Gas Sensor,Position Sensor,Tension Sensor,Acoustic Sensor,Humidity Sensor,Optical Sensor,Magnetic Sensor,Seismic Sensor,Chemical Sensor,Rate of Penetration Sensor,Weight on Bit Sensor,RPM Sensor,Leak Detection Sensor,Corrosion Sensor,Timestamp,Location
1072.395,222.169,3274.532,44.532,820.896,87.821,33.637,13048.078,76.229,514.397,4.497,1.387,38.758,41.975,46288.902,355.429,1.928,3.907,1997-10-31 09:57:45.737152,Site-16
2368.564,417.679,4877.957,45.077,550.57,137.973,381.689,19314.163,65.185,612.03,0.542,1.417,87.075,183.76,40424.061,162.545,8.494,7.509,1997-11-01 09:57:45.737152,Site-3
4705.675,544.402,6668.993,36.631,357.468,85.701,86.183,16226.462,85.505,519.288,6.656,0.206,85.113,182.701,41047.685,199.82,5.431,5.899,1997-11-02 09:57:45.737152,Site-1
8003.775,13.907,4232.767,33.02,615.579,124.411,486.877,8942.78,57.528,451.516,6.89,1.471,78.869,199.799,23843.246,287.444,7.868,5.495,1997-11-03 09:57:45.737152,Site-11
18397.272,330.793,1123.445,10.947,572.557,141.2,235.939,4750.056,97.983,468.481,3.153,1.287,38.911,162.842,36860.648,284.228,7.193,6.415,1997-11-04 09:57:45.737152,Site-37
10208.742,93.1,6450.377,45.741,775.479,339.867,166.739,12619.409,9.913,596.465,2.246,1.659,61.844,83.696,73809.331,396.397,4.538,6.425,1997-11-05 09:57:45.737152,Site-41
1726.843836482225,173.55762950375438,0.1,25.278042454949876,73.72438232375947,286.6216839548103,468.21425081273986,17876.89360815936,4.476808053026794,627.833355373747,0.2739947423211796,1.7857472449110086,11.941980522493377,139.79555332825115,75859.45348803168,478.63922910200506,8.690187530832269,0.6233996246629551,1997-11-06 09:57:45.737152,Site-28
10703.995,347.98,2112.299,35.533,766.387,355.285,438.778,4072.705,78.833,612.85,6.957,1.72,56.114,16.807,46976.853,347.669,8.919,4.176,1997-11-07 09:57:45.737152,Site-32
9998.617,363.523,6121.582,23.631,440.512,54.8,283.013,6443.152,91.338,599.195,2.978,1.298,53.338,79.253,65783.533,319.577,9.459,9.408,1997-11-08 09:57:45.737152,Site-2
7726.23,18.466,7161.293,19.026,291.948,178.15,372.083,2230.505,27.936,503.631,5.434,0.102,51.948,39.464,51658.079,190.087,4.077,2.517,1997-11-09 09:57:45.737152,Site-11
2319.435,439.965,7450.609,17.62,917.691,180.024,252.445,7274.414,77.887,676.256,1.476,1.003,23.28,107.6,5777.824,399.509,4.431,2.041,1997-11-10 09:57:45.737152,Site-41
16085.83,282.748,5986.133,45.079,31.697,90.202,435.949,5327.621,89.158,558.133,5.622,0.603,90.748,99.527,66544.086,416.192,4.925,3.921,1997-11-11 09:57:45.737152,Site-25
16026.517,109.721,6581.585,18.127,876.833,102.866,466.32,10204.69,65.167,497.737,9.725,1.145,45.267,39.711,64576.326,155.361,3.456,9.564,1997-11-12 09:57:45.737152,Site-12
12367.01814033749,542.912288883443,3022.9850484444705,17.367162636847137,637.987707378175,82.88478725492355,222.9733803494348,11581.638205613599,72.49793886846967,585.9804017314187,7.392869839374075,0.6241443811070934,85.33277591560928,88.0913829163602,80353.80140659139,446.1044915231776,3.43557797352783,6.642530107747663,1997-11-13 09:57:45.737152,Site-40
6259.57,199.732,5148.348,18.223,114.489,274.893,73.251,9001.96,45.085,682.68,1.046,1.733,80.604,94.98,66442.574,7.665,5.746,3.236,1997-11-14 09:57:45.737152,Site-17
1157.027,325.219,1731.403,34.43,369.606,359.827,475.21,10880.007,5.441,649.654,9.748,0.861,71.779,70.105,55292.672,240.997,3.913,0.439,1997-11-15 09:57:45.737152,Site-46
14281.499,404.557,2333.663,30.418,290.986,296.236,250.05,5540.118,62.422,543.521,4.381,1.272,84.785,99.319,69773.289,304.476,2.451,2.465,1997-11-16 09:57:45.737152,Site-22
14066.474,385.607,9293.759,42.696,962.383,257.062,274.179,19498.513,14.209,469.791,5.622,0.092,55.003,187.976,77621.733,320.153,6.708,4.022,1997-11-17 09:57:45.737152,Site-9
14565.724,130.767,3496.358,30.728,731.019,112.756,275.506,8478.728,86.063,662.439,1.73,0.364,36.432,167.586,91781.783,280.447,8.934,3.54,1997-11-18 09:57:45.737152,Site-23
14405.997,56.337,4611.918,23.39,505.544,144.225,100.003,7827.537,68.545,604.296,6.603,1.311,83.283,185.063,55656.5,177.618,7.404,7.382,1997-11-19 09:57:45.737152,Site-1
4552.393,482.07,9952.673,34.646,692.623,152.362,404.47,16452.328,95.219,438.672,2.665,0.159,40.624,158.033,95014.93,33.417,7.688,7.341,1997-11-20 09:57:45.737152,Site-25
19604.396,2.366,6244.113,15.468,301.485,254.52,200.954,19042.091,59.099,543.728,7.807,1.081,6.257,42.833,19940.483,55.948,7.375,2.33,1997-11-21 09:57:45.737152,Site-34
13969.446,21.205,9097.754,26.915,510.861,333.103,281.02,16914.899,26.125,425.07,5.015,0.015,86.902,195.592,17844.868,377.128,7.666,3.122,1997-11-22 09:57:45.737152,Site-46
2466.521,589.252,6540.669,14.056,1.642,207.623,449.499,9629.652,4.023,594.118,7.88,0.746,11.331,116.892,73494.629,76.694,4.932,0.533,1997-11-23 09:57:45.737152,Site-29
16333.634,270.989,161.316,23.645,951.12,202.588,51.619,2388.196,83.643,403.214,6.569,1.015,2.252,177.833,14302.974,433.878,3.586,1.065,1997-11-24 09:57:45.737152,Site-5
14157.12219061327,135.84730497638668,8512.151710546348,13.285706709774223,666.6337295654935,165.56854759196958,75.5098032982552,17720.46557802258,6.482605909008039,485.34996331506517,0.118598367514484,0.001,9.346298559536928,139.6803979158723,34124.182874615515,345.6209423702093,4.315587923582438,2.0248705919149086,1997-11-25 09:57:45.737152,Site-19
12631.404771484446,221.03852324907982,7975.85165834847,30.29476219108894,0.0,282.3881587831558,206.13285924754305,7823.074824499655,0.0,638.9501021525003,3.872820813315996,1.3326559871666042,96.54166662496115,13.553458802396975,11634.073395331343,220.77874991117432,4.1475550044278044,2.8911655509536267,1997-11-26 09:57:45.737152,Site-18
16438.736,137.53,2401.867,45.169,137.947,197.627,472.127,18394.264,92.095,689.384,5.449,0.272,71.925,24.031,4986.253,323.317,7.071,1.925,1997-11-27 09:57:45.737152,Site-6
16626.66,276.559,7282.287,12.99,271.816,86.854,58.371,4609.711,76.182,436.717,9.567,1.893,24.876,75.145,62660.65,301.067,2.152,8.922,1997-11-28 09:57:45.737152,Site-31
11261.003,44.0,993.664,37.07,239.525,179.833,170.262,14209.826,35.249,564.246,6.876,1.909,68.529,54.193,91746.291,7.733,5.349,8.836,1997-11-29 09:57:45.737152,Site-3
16949.60765344881,-24.812050958426298,6784.605317142526,19.53476040225995,448.8864769321574,334.24542803085075,285.68808526556194,15286.496014347273,11.756154037466196,434.56851194891914,2.8268012881276814,0.9004249162003484,88.34210649489833,200.0,62062.704148373065,485.38965687093116,3.825537315978102,6.161727090673872,1997-11-30 09:57:45.737152,Site-42
12730.351,557.543,1687.447,49.299,669.061,319.08,16.333,10948.056,31.472,482.638,2.566,1.408,44.576,47.743,77889.481,133.329,0.15,8.006,1997-12-01 09:57:45.737152,Site-36
13892.307,137.443,449.217,39.68,431.46,82.886,366.138,2034.52,18.49,656.138,7.846,1.301,52.597,42.725,16003.65,362.825,4.205,3.109,1997-12-02 09:57:45.737152,Site-26
16054.809,106.293,8072.691,0.011,431.534,172.641,10.697,8015.106,81.994,641.479,7.055,0.588,47.592,172.963,28624.115,297.509,3.372,2.917,1997-12-03 09:57:45.737152,Site-6
3605.33,578.448,9238.705,32.28,55.916,15.722,187.837,276.569,58.561,529.999,7.719,0.085,52.716,105.025,97850.842,337.444,2.8,3.833,1997-12-04 09:57:45.737152,Site-7
16007.678,350.929,5290.373,46.871,206.794,168.173,7.172,17089.257,94.157,570.601,5.903,0.922,48.52,56.318,70505.864,159.475,6.924,9.829,1997-12-05 09:57:45.737152,Site-15
11030.09,122.923,2175.4,27.23,268.758,292.13,477.876,10468.095,28.719,580.975,6.815,1.841,87.462,47.087,67975.571,170.764,7.069,0.988,1997-12-06 09:57:45.737152,Site-14
10487.434,0.119,3.749,47.436,819.228,350.38,473.444,17687.492,82.167,459.31,6.749,0.504,60.886,66.019,21966.325,33.437,2.165,7.799,1997-12-07 09:57:45.737152,Site-26
3507.528,65.654,248.153,23.715,10.634,61.808,264.326,10550.763,31.229,573.974,3.318,0.16,73.786,193.431,10362.444,24.535,2.258,7.508,1997-12-08 09:57:45.737152,Site-5
7243.468,505.547,8852.897,16.596,299.239,267.406,370.194,6902.039,10.025,472.073,8.73,0.948,21.529,90.73,61704.722,398.959,8.824,5.3,1997-12-09 09:57:45.737152,Site-27
15886.658,42.511,6399.943,22.928,280.737,147.683,8.756,10083.898,64.359,677.44,8.832,0.85,80.502,153.286,9796.095,211.155,6.913,5.908,1997-12-10 09:57:45.737152,Site-46
17977.677,115.508,143.407,11.577,260.332,224.577,240.484,4784.126,1.482,503.692,4.015,1.58,10.93,13.426,98942.081,15.756,0.918,6.824,1997-12-11 09:57:45.737152,Site-15
18420.649,78.196,7284.599,45.506,726.178,61.988,285.476,10385.095,16.021,648.974,3.654,1.835,1.531,137.863,64605.005,370.673,0.638,0.251,1997-12-12 09:57:45.737152,Site-23
13123.524160671688,294.5761434683693,8795.460783706136,41.049813740972965,520.2050898181882,106.47968859271916,2.3782815206780796,9591.402266198234,0.0,502.8835780721611,2.5996273878779954,1.2147381926942746,38.622656448342674,127.17062410282782,69322.73470793963,194.35558925216034,5.59228668611485,4.508450721079953,1997-12-13 09:57:45.737152,Site-1
6122.134,32.312,3915.942,42.867,278.364,138.233,242.827,16938.002,57.091,541.902,8.451,0.928,95.263,121.425,24173.148,69.151,7.637,4.677,1997-12-14 09:57:45.737152,Site-6
18909.956,446.895,1783.893,4.606,67.67,3.183,187.507,943.63,44.173,481.696,6.206,0.295,76.747,109.046,60120.099,25.783,2.919,3.396,1997-12-15 09:57:45.737152,Site-13
15971.076,517.331,8740.778,36.054,891.519,145.675,176.639,19910.295,46.856,431.447,5.809,1.403,50.27,39.982,62048.98,34.291,8.616,8.867,1997-12-16 09:57:45.737152,Site-44
5375.309,110.115,2430.292,2.43,475.839,149.831,142.348,10830.041,7.126,570.606,8.142,1.963,8.391,96.366,21449.051,145.142,5.943,8.871,1997-12-17 09:57:45.737152,Site-41
2806.674,-1.844,866.556,13.49,911.408,318.614,189.358,16348.985,52.836,537.567,8.092,1.757,83.584,93.269,15724.49,333.224,7.333,6.608,1997-12-18 09:57:45.737152,Site-9
16216.183,415.056,4805.03,48.481,161.905,308.485,293.369,19167.167,20.698,430.612,4.89,0.952,30.977,177.429,14471.512,25.491,5.472,3.701,1997-12-19 09:57:45.737152,Site-45
16937.589,455.153,1504.289,23.889,484.635,200.161,164.377,1212.172,57.985,538.77,4.382,1.021,34.624,164.181,25256.439,482.147,3.393,2.951,1997-12-20 09:57:45.737152,Site-32
17124.616,86.028,597.569,27.734,328.807,344.236,269.361,9298.556,38.301,535.491,7.931,1.603,42.29,98.828,63714.462,343.034,4.426,3.14,1997-12-21 09:57:45.737152,Site-24
2168.318,475.527,2470.32,43.723,865.6,28.66,244.492,11503.589,27.521,436.515,6.93,1.398,59.878,109.489,85341.223,126.235,6.02,4.157,1997-12-22 09:57:45.737152,Site-2
8523.536,218.534,5684.098,12.415,490.474,169.441,471.929,12741.945,47.905,493.645,1.936,1.3,29.116,156.641,4800.88,1.703,9.009,0.38,1997-12-23 09:57:45.737152,Site-21
3035.535931904829,209.61074510450544,0.1,5.159005208902546,523.7917793136634,252.29208393424855,266.2690834216342,11943.819889352444,91.81213316660082,532.2580347755579,8.680758190163496,1.4931105490895469,15.787438397388446,41.85989760246621,64146.74238215858,107.11703328171656,1.6012722460786128,6.51253234799608,1997-12-24 09:57:45.737152,Site-6
15269.531,-24.295,1125.64,0.648,639.741,26.726,481.6,2273.421,20.078,676.839,5.923,1.127,37.341,90.281,63275.976,454.823,6.505,1.056,1997-12-25 09:57:45.737152,Site-39
13162.094,502.353,4548.84,35.918,278.799,168.401,267.263,10845.563,25.824,492.465,1.768,0.33,69.153,111.471,63367.788,126.274,8.998,5.712,1997-12-26 09:57:45.737152,Site-49
16818.83346951402,95.40525393786666,4146.848353883064,20.223597274775358,872.6607409716437,249.68569065069877,211.84594614786715,9084.64778776265,24.402563790013325,489.2221239359298,5.760115782100008,2.0,96.35309570383235,0.0,18913.145064908953,309.89277827140506,3.984607114674964,4.606318190174088,1997-12-27 09:57:45.737152,Site-48
16694.537,23.87,4708.172,30.869,466.154,156.039,263.021,15244.407,84.242,604.64,1.431,0.832,58.813,130.273,60969.89,1.702,8.51,2.159,1997-12-28 09:57:45.737152,Site-40
4331.871,-12.512,2035.978,25.805,756.95,159.617,384.654,3557.619,29.802,673.688,5.505,1.539,58.333,45.416,4572.545,278.252,4.032,3.016,1997-12-29 09:57:45.737152,Site-48
16781.657,224.923,3055.916,13.188,48.963,322.556,116.867,17483.256,70.81,647.185,4.214,1.542,27.862,127.94,68334.085,446.04,6.784,1.821,1997-12-30 09:57:45.737152,Site-15
16410.146,343.551,504.375,13.538,520.044,297.948,21.306,13176.557,44.921,442.707,4.622,0.951,8.058,137.061,42753.761,261.343,8.76,6.874,1997-12-31 09:57:45.737152,Site-34
18646.044,162.407,3602.65,1.24,807.776,72.109,412.441,9939.09,23.804,638.531,2.558,0.135,13.642,59.608,63854.656,52.161,7.09,3.789,1998-01-01 09:57:45.737152,Site-38
8007.3,265.849,972.147,24.205,108.436,255.365,238.59,4395.378,77.134,680.636,5.852,1.018,22.059,178.198,30205.484,338.953,2.342,8.828,1998-01-02 09:57:45.737152,Site-35
11162.793,562.915,6863.701,4.268,943.186,167.519,256.597,16044.943,99.435,436.809,0.219,1.535,16.677,79.535,31007.594,432.922,9.953,3.438,1998-01-03 09:57:45.737152,Site-10
1103.655,225.067,3315.908,47.122,874.177,305.731,479.824,5704.194,45.654,525.122,7.243,1.554,83.193,170.628,62187.864,336.647,8.079,6.559,1998-01-04 09:57:45.737152,Site-18
11949.76,11.927,5384.697,34.853,556.466,189.759,413.294,15957.293,6.708,466.821,0.63,1.404,8.544,76.12,62793.277,131.525,4.412,0.622,1998-01-05 09:57:45.737152,Site-33
16992.971,108.709,1627.723,24.001,655.193,10.305,171.679,4464.357,96.23,585.412,7.777,1.194,6.444,134.823,13294.795,353.397,2.861,0.355,1998-01-06 09:57:45.737152,Site-3
15542.511,121.648,7170.851,11.65,698.495,73.214,338.844,6497.27,6.523,608.682,5.938,0.73,73.272,80.655,67215.673,400.592,7.496,3.895,1998-01-07 09:57:45.737152,Site-3
3690.307,308.396,3065.962,22.515,903.606,75.066,353.43,17087.396,15.973,646.966,8.961,0.99,45.785,53.747,16967.651,420.579,5.604,8.36,1998-01-08 09:57:45.737152,Site-13
7374.237,197.815,5821.055,17.157,682.779,30.589,35.579,59.844,50.339,562.481,6.242,0.93,92.396,151.478,4477.828,150.24,7.081,4.338,1998-01-09 09:57:45.737152,Site-33
9905.168,157.577,8100.097,2.932,755.649,75.168,367.118,8106.162,24.066,576.078,2.398,1.377,25.984,18.372,84529.306,180.147,7.687,0.433,1998-01-10 09:57:45.737152,Site-10
15315.182,445.221,7943.319,28.053,723.721,21.452,162.941,3733.029,96.128,603.218,8.379,1.231,20.801,99.468,8703.947,46.195,8.961,3.957,1998-01-11 09:57:45.737152,Site-32
16465.287,276.997,1368.904,14.704,569.492,141.543,331.597,19276.862,72.299,632.01,3.334,0.42,83.407,147.595,97262.005,212.002,3.186,1.775,1998-01-12 09:57:45.737152,Site-15
12553.344,28.53,9740.957,15.181,218.238,67.434,175.467,2576.711,90.262,465.342,6.86,0.514,67.169,115.665,76231.571,473.419,2.556,1.768,1998-01-13 09:57:45.737152,Site-29
2315.5691347056418,52.32928010219669,975.9048798619128,25.013259650377346,651.2320412310746,186.29322811639219,500.0,10715.2403184871,53.81887313950286,572.216904904325,4.9908261641817475,1.4112061066574182,51.91788906902103,134.37849699102088,63023.64267946519,371.5461915046895,0.42404542816937796,4.729074367242952,1998-01-14 09:57:45.737152,Site-16
4476.47,309.157,5078.944,42.989,899.403,340.698,279.134,14980.913,58.803,495.573,1.092,1.941,3.288,195.769,70751.189,106.166,0.186,6.867,1998-01-15 09:57:45.737152,Site-32
17224.287,161.106,7596.073,42.691,15.176,177.738,77.825,8398.845,30.713,691.849,3.128,1.94,90.19,76.894,11256.876,90.594,9.899,5.316,1998-01-16 09:57:45.737152,Site-18
17341.514,549.008,8617.8,49.19,857.138,154.277,87.975,15754.054,95.482,403.047,4.173,0.677,66.602,175.324,28317.558,258.247,8.746,0.132,1998-01-17 09:57:45.737152,Site-47
9367.648,506.606,4982.895,9.258,850.64,255.262,138.917,5220.048,22.589,673.522,2.372,1.92,27.472,125.043,29279.305,419.549,3.444,1.407,1998-01-18 09:57:45.737152,Site-30
9870.6283625755,393.75573471433677,9747.830866911829,46.42014320331859,391.11419018851416,333.22742427185665,161.28139245803766,20000.0,70.07946061067557,593.0718116088109,2.930124163135431,1.9004776353529664,50.01820147583636,120.93158419115369,46715.50937835639,407.1615047436329,4.205952057635161,4.325988537211032,1998-01-19 09:57:45.737152,Site-23
17196.15,386.118,6063.564,30.116,898.282,57.871,9.368,12446.774,74.549,551.045,6.503,1.53,62.29,47.625,68895.508,392.1,2.597,1.294,1998-01-20 09:57:45.737152,Site-16
13071.951,74.439,3051.856,47.298,421.259,279.835,398.216,18920.754,51.971,478.221,0.407,0.066,34.941,8.131,41950.522,276.235,3.588,4.429,1998-01-21 09:57:45.737152,Site-6
720.8473595694686,-25.175280864422596,9503.889967392966,3.298913593007095,236.53416456120783,279.1332516605364,85.17428810987744,8469.931556233085,86.59211681914321,552.0532713456172,10.0,1.3888938643411963,100.0,95.92578063676092,100000.0,174.75533805695346,1.101227682273685,1.206733984190945,1998-01-22 09:57:45.737152,Site-9
3331.681,106.088,6122.688,2.228,557.308,340.068,203.85,8923.159,31.597,464.481,2.633,1.847,89.031,65.869,51953.502,122.101,2.832,2.874,1998-01-23 09:57:45.737152,Site-43
17968.715,186.559,3945.165,20.285,143.123,93.815,140.801,10347.557,10.255,524.4,5.357,0.872,22.025,12.727,29427.128,493.598,8.799,7.319,1998-01-24 09:57:45.737152,Site-34
15759.734264522158,104.84679826496166,7093.403451512434,5.73845096056778,534.3985493912888,0.0,0.0,13606.820732262766,20.8069498401423,685.5032249047931,6.0088242351304295,1.1738009786624337,70.70326233704809,54.68527613661858,2488.8386803572926,49.165907039222084,4.641052603290343,1.478586179340093,1998-01-25 09:57:45.737152,Site-17
2986.77,153.823,4511.6,12.077,297.55,274.558,172.045,8620.447,58.353,454.409,5.073,1.355,46.309,107.903,75623.845,97.024,7.546,5.302,1998-01-26 09:57:45.737152,Site-1
2835.365,398.763,1511.628,22.687,883.88,309.394,154.525,19179.855,34.496,416.328,9.584,0.856,40.37,54.861,9703.274,429.517,2.684,6.728,1998-01-27 09:57:45.737152,Site-33
15247.441,54.633,3536.912,29.067,280.19,154.973,450.127,11830.651,57.765,550.878,0.539,0.086,31.15,198.643,87233.671,32.081,6.538,1.166,1998-01-28 09:57:45.737152,Site-41
5019.506,70.012,1778.684,48.889,577.326,170.426,422.228,7473.195,27.079,580.144,8.301,0.668,1.463,62.136,22786.233,110.803,7.292,9.91,1998-01-29 09:57:45.737152,Site-12
6020.349,492.903,9067.801,46.359,945.669,77.709,130.592,16720.268,9.126,596.564,8.092,0.733,5.709,159.454,36072.025,449.341,5.785,1.49,1998-01-30 09:57:45.737152,Site-40
12248.49,98.389,9311.386,33.094,727.5,326.924,481.885,6696.444,48.427,401.611,2.357,1.735,78.315,172.588,22045.11,312.433,3.264,5.27,1998-01-31 09:57:45.737152,Site-18
7144.159464697639,-18.625694620712963,4105.421304681394,34.08100056554934,583.0071826917357,129.7325756747629,363.7182840687653,20.0,27.85439962684613,699.0256224119299,1.424759931840776,0.8980688868568617,18.533462168370672,139.49161994200728,48950.48116965656,39.988664184187364,5.919785036827072,4.918611028313606,1998-02-01 09:57:45.737152,Site-26
19668.911,580.692,4397.899,16.427,265.483,331.294,174.57,13126.19,88.615,483.19,9.206,1.941,20.148,75.462,35801.07,17.866,7.111,3.665,1998-02-02 09:57:45.737152,Site-13
680.327,24.524,3423.453,35.468,414.713,242.624,265.893,10397.176,28.376,422.854,8.638,1.839,42.515,103.516,74516.694,2.21,5.965,7.983,1998-02-03 09:57:45.737152,Site-13
9650.672,469.956,8584.608,10.04,55.379,145.789,101.977,13136.397,3.842,625.887,3.671,0.06,52.985,31.693,17838.4,392.837,8.689,0.231,1998-02-04 09:57:45.737152,Site-35
1506.04,477.351,4133.436,21.424,696.875,85.569,166.261,3611.997,0.399,591.225,3.75,0.548,44.909,176.263,38449.942,458.819,8.682,8.676,1998-02-05 09:57:45.737152,Site-29
9214.958,107.057,6751.344,6.851,371.541,90.295,210.541,10784.374,68.088,600.951,1.073,1.127,81.555,156.529,88635.04,436.365,2.95,9.188,1998-02-06 09:57:45.737152,Site-21
8710.292,59.074,7438.929,28.869,798.908,260.681,113.692,5048.746,4.426,422.989,1.356,0.919,88.581,149.09,26045.949,317.462,4.26,8.219,1998-02-07 09:57:45.737152,Site-2
4397.891,193.363,7209.472,27.142,621.418,330.896,441.992,4441.048,83.375,687.974,7.04,0.798,21.579,40.564,72601.578,197.067,9.286,1.441,1998-02-08 09:57:45.737152,Site-47
19322.135,299.179,9879.325,1.22,542.958,164.546,435.941,6930.029,50.605,672.089,3.416,1.552,10.381,108.049,26766.917,358.97,9.054,8.563,1998-02-09 09:57:45.737152,Site-46
4217.928,559.532,477.325,36.421,205.556,3.226,349.937,1575.611,83.718,423.161,3.567,1.433,88.651,158.057,87647.71,24.644,7.483,2.003,1998-02-10 09:57:45.737152,Site-42
726.963,352.75,5409.431,7.999,921.694,104.353,45.253,12373.729,80.282,565.322,3.199,0.237,75.764,98.267,68650.878,94.805,7.602,2.286,1998-02-11 09:57:45.737152,Site-5
18823.659,417.631,4984.57,29.073,82.829,52.012,238.21,10370.975,7.1,672.664,6.87,0.901,28.347,168.732,23180.751,259.855,6.551,9.89,1998-02-12 09:57:45.737152,Site-8
20000.0,62.430632283103265,7073.80187339202,3.122280118575157,1000.0,62.13451126210296,102.19971187911611,1365.2635174010777,56.41366591675097,471.709810019457,3.91147624714557,0.46383714521463854,99.06276101091103,200.0,1110.4466574899816,252.0067568158947,0.6503811156120742,0.6497542853043166,1998-02-13 09:57:45.737152,Site-11
19162.032,71.349,3771.746,36.577,902.04,228.218,406.114,1326.701,69.239,431.126,9.034,0.134,88.988,62.024,30029.324,178.104,1.48,9.953,1998-02-14 09:57:45.737152,Site-13
2746.822,390.655,7922.824,41.592,289.588,183.351,447.144,3101.005,75.614,502.833,6.668,1.633,78.978,87.517,80771.885,337.669,4.278,1.219,1998-02-15 09:57:45.737152,Site-13
1876.438,69.872,9578.273,49.201,637.618,239.365,85.566,12364.718,77.856,641.549,8.122,1.057,90.031,77.497,31010.038,449.471,2.411,4.896,1998-02-16 09:57:45.737152,Site-49
7025.382785307468,464.42053298557465,4607.314568047731,47.89254504646377,0.0,319.6389910050585,163.79117339595103,4175.295616630088,94.81274291529408,504.9241922499529,0.46780483297549047,1.3382474056542413,37.702727756631184,120.78211260190184,70128.88007711757,255.08139115063534,4.979440038365941,7.069411934256191,1998-02-17 09:57:45.737152,Site-11
5081.688,55.993,1364.918,31.304,185.826,79.019,161.918,8567.738,55.071,504.653,8.945,0.544,74.808,27.651,18253.53,484.938,8.151,7.574,1998-02-18 09:57:45.737152,Site-35
1266.795,176.513,40.21,2.365,736.711,286.601,342.691,13218.519,12.81,550.947,3.104,1.16,91.957,69.987,75499.563,53.727,4.315,4.375,1998-02-19 09:57:45.737152,Site-13
9953.29,140.3,7767.047,1.191,43.356,351.409,444.481,8919.644,7.678,640.148,9.403,0.791,67.255,123.716,26014.744,316.884,8.719,3.056,1998-02-20 09:57:45.737152,Site-34
8075.063,23.352,8541.589,8.893,434.983,177.038,315.223,194.063,13.13,696.747,3.087,0.722,42.848,133.906,6594.689,160.947,4.876,6.954,1998-02-21 09:57:45.737152,Site-4
19100.906,265.22,7649.812,14.471,63.803,243.709,112.868,11605.878,38.081,508.846,4.173,0.524,40.121,3.733,14368.028,160.112,6.677,1.489,1998-02-22 09:57:45.737152,Site-20
2998.567,82.122,8676.664,20.925,212.531,270.641,200.312,16075.063,55.485,466.629,3.672,0.217,69.415,41.418,82829.05,404.193,8.714,5.523,1998-02-23 09:57:45.737152,Site-34
19290.149,206.964,8726.886,34.71,182.841,253.276,201.662,17695.569,2.296,562.601,0.561,1.27,63.472,103.631,80565.217,172.574,4.689,4.892,1998-02-24 09:57:45.737152,Site-16
9625.112966900359,325.9342739590325,4199.086204933534,33.24150186152331,928.1960642632534,62.09507743980541,234.06343523318426,12617.610993067385,43.332643447187316,655.0180238830341,3.0001108258751015,0.649313394581758,87.90008440140298,132.92790322380955,73196.45957359028,391.86177955277924,3.1511065259358473,6.326582135481798,1998-02-25 09:57:45.737152,Site-40
